Rk_x,Player,Age_x,Team_x,Pos_x,G_x,GS_x,QBrec,Cmp,Att_x,Cmp%,Yds_x,TD_x,TD%,Int,Int%,1D_x,Succ%_x,Lng_x,Y/A_x,AY/A,Y/C,Y/G_x,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards_x,Player-additional,Rk_y,Age_y,Team_y,Pos_y,G_y,GS_y,Att_y,Yds_y,TD_y,1D_y,Succ%_y,Lng_y,Y/A_y,Y/G_y,A/G,Fmb_x,Awards_y,-9999_x,Rk,Age,Team,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb_y,Awards,-9999_y,Total_Yards,Season_Label
0.0,John Metchie,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,246.0,25.0,NYJ,WR,9.0,7.0,3.0,-5.0,0.0,0.0,33.3,4.0,-1.7,-0.6,0.3,0.0,0,MetcJo00,136.0,25.0,2TM,WR,16.0,7.0,48.0,33.0,274.0,8.3,2.0,15.0,43.8,22.0,2.1,17.1,68.8,5.7,0.0,0,MetcJo00,0,Elite
0.0,John Metchie,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,246.0,25.0,NYJ,WR,9.0,7.0,3.0,-5.0,0.0,0.0,33.3,4.0,-1.7,-0.6,0.3,0.0,0,MetcJo00,136.0,25.0,PHI,WR,7.0,0.0,4.0,4.0,18.0,4.5,0.0,2.0,75.0,8.0,0.6,2.6,100.0,4.5,0.0,0,MetcJo00,0,Elite
0.0,John Metchie,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,246.0,25.0,NYJ,WR,9.0,7.0,3.0,-5.0,0.0,0.0,33.3,4.0,-1.7,-0.6,0.3,0.0,0,MetcJo00,136.0,25.0,NYJ,WR,9.0,7.0,44.0,29.0,256.0,8.8,2.0,13.0,40.9,22.0,3.2,28.4,65.9,5.8,0.0,0,MetcJo00,0,Elite
0.0,Johnny Mundt,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,488.0,31.0,JAX,TE,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,MundJo00,301.0,31.0,JAX,TE,16.0,6.0,19.0,9.0,111.0,12.3,0.0,6.0,47.4,21.0,0.6,6.9,47.4,5.8,0.0,0,MundJo00,0,Elite
0.0,Jonathan Mingo,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,479.0,24.0,DAL,WR,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,MingJo00,456.0,24.0,DAL,WR,6.0,0.0,5.0,1.0,25.0,25.0,0.0,1.0,20.0,25.0,0.2,4.2,20.0,5.0,0.0,0,MingJo00,0,Elite
0.0,Jonathan Taylor,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,26.0,IND,RB,17.0,17.0,323.0,1585.0,18.0,84.0,51.7,83.0,4.9,93.2,19.0,2.0,PB,TaylJo02,79.0,26.0,IND,RB,17.0,17.0,55.0,46.0,378.0,8.2,2.0,15.0,54.5,43.0,2.7,22.2,83.6,6.9,2.0,PB,TaylJo02,0,Elite
0.0,Jonnu Smith,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,186.0,30.0,PIT,TE,17.0,7.0,9.0,70.0,1.0,3.0,66.7,20.0,7.8,4.1,0.5,1.0,0,SmitJo01,103.0,30.0,PIT,TE,17.0,7.0,54.0,38.0,222.0,5.8,2.0,10.0,44.4,21.0,2.2,13.1,70.4,4.1,1.0,0,SmitJo01,0,Elite
0.0,Jordan Addison,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,259.0,23.0,MIN,WR,14.0,12.0,2.0,81.0,1.0,2.0,100.0,65.0,40.5,5.8,0.1,0.0,0,AddiJo00,87.0,23.0,MIN,WR,14.0,12.0,79.0,42.0,610.0,14.5,3.0,26.0,48.1,81.0,3.0,43.6,53.2,7.7,0.0,0,AddiJo00,0,Elite
13.0,Jordan Love,27.0,GNB,QB,15.0,15.0,9-5-1,291.0,439.0,66.3,3381.0,23.0,5.2,6.0,1.4,159.0,50.2,59.0,7.7,8.13,11.6,225.4,101.2,72.8,21.0,169.0,4.57,6.98,7.4,4.0,4.0,0,LoveJo03,84.0,27.0,GNB,QB,15.0,15.0,47.0,199.0,0.0,14.0,48.9,25.0,4.2,13.3,3.1,7.0,0,LoveJo03,533.0,27.0,GNB,QB,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,LoveJo03,0,Elite
0.0,Jordan Mason,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30.0,26.0,MIN,RB,16.0,5.0,159.0,758.0,6.0,45.0,56.0,24.0,4.8,47.4,9.9,3.0,0,MasoJo00,239.0,26.0,MIN,RB,16.0,5.0,16.0,14.0,51.0,3.6,0.0,1.0,31.3,13.0,0.9,3.2,87.5,3.2,3.0,0,MasoJo00,0,Elite
0.0,Jordan Watkins,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,572.0,23.0,SFO,WR,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WatkJo00,429.0,23.0,SFO,WR,4.0,0.0,3.0,2.0,26.0,13.0,0.0,1.0,33.3,19.0,0.5,6.5,66.7,8.7,0.0,0,WatkJo00,0,Elite
0.0,Jordan Whittington,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,254.0,25.0,LAR,WR,17.0,6.0,3.0,12.0,0.0,0.0,66.7,6.0,4.0,0.7,0.2,0.0,0,WhitJo04,220.0,25.0,LAR,WR,17.0,6.0,25.0,18.0,171.0,9.5,0.0,7.0,48.0,40.0,1.1,10.1,72.0,6.8,0.0,0,WhitJo04,0,Elite
11.0,Josh Allen,29.0,BUF,QB,17.0,17.0,12-5-0,319.0,460.0,69.3,3668.0,25.0,5.4,10.0,2.2,177.0,48.2,54.0,8.0,8.08,11.5,215.8,102.2,65.3,40.0,298.0,8.0,6.74,6.84,4.0,4.0,PB,AlleJo02,48.0,29.0,BUF,QB,17.0,17.0,112.0,579.0,14.0,46.0,58.0,40.0,5.2,34.1,6.6,7.0,PB,AlleJo02,477.0,29.0,BUF,QB,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,PB,AlleJo02,0,Elite
0.0,Josh Downs,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,264.0,24.0,IND,WR,16.0,11.0,2.0,-2.0,0.0,0.0,0.0,3.0,-1.0,-0.1,0.1,1.0,0,DownJo00,51.0,24.0,IND,WR,16.0,11.0,88.0,58.0,566.0,9.8,4.0,36.0,50.0,34.0,3.6,35.4,65.9,6.4,1.0,0,DownJo00,0,Elite
0.0,Josh Jacobs,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.0,27.0,GNB,RB,15.0,15.0,234.0,929.0,13.0,55.0,49.1,40.0,4.0,61.9,15.6,3.0,0,JacoJo01,110.0,27.0,GNB,RB,15.0,15.0,44.0,36.0,282.0,7.8,1.0,8.0,52.3,31.0,2.4,18.8,81.8,6.4,3.0,0,JacoJo01,0,Elite
52.0,Josh Johnson,39.0,WAS,QB,5.0,2.0,1-1-0,34.0,54.0,63.0,372.0,1.0,1.9,2.0,3.7,21.0,48.2,41.0,6.9,5.59,10.9,74.4,74.0,55.6,2.0,14.0,3.57,6.39,5.14,1.0,1.0,0,JohnJo05,161.0,39.0,WAS,QB,5.0,2.0,12.0,55.0,1.0,4.0,41.7,13.0,4.6,11.0,2.4,2.0,0,JohnJo05,522.0,39.0,WAS,QB,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,JohnJo05,0,Elite
0.0,Josh Oliver,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,497.0,28.0,MIN,TE,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,OlivJo00,232.0,28.0,MIN,TE,15.0,7.0,19.0,15.0,160.0,10.7,4.0,9.0,68.4,32.0,1.0,10.7,78.9,8.4,0.0,0,OlivJo00,0,Elite
0.0,Josh Palmer,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,501.0,26.0,BUF,WR,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PalmJo00,190.0,26.0,BUF,WR,12.0,8.0,37.0,22.0,303.0,13.8,0.0,14.0,45.9,45.0,1.8,25.3,59.5,8.2,0.0,0,PalmJo00,0,Elite
0.0,Josh Reynolds,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,515.0,30.0,NYJ,WR,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ReynJo00,275.0,30.0,NYJ,WR,5.0,3.0,21.0,11.0,101.0,9.2,0.0,4.0,47.6,13.0,2.2,20.2,52.4,4.8,0.0,0,ReynJo00,0,Elite
0.0,Josh Whyle,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,581.0,26.0,GNB,TE,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WhylJo01,349.0,26.0,GNB,TE,8.0,1.0,6.0,5.0,36.0,7.2,1.0,2.0,66.7,21.0,0.6,4.5,83.3,6.0,0.0,0,WhylJo01,0,Elite
0.0,Josh Williams,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,236.0,25.0,TAM,RB,3.0,0.0,4.0,11.0,0.0,0.0,25.0,4.0,2.8,3.7,1.3,0.0,0,WillJo011,588.0,25.0,TAM,RB,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WillJo011,0,Elite
66.0,Joshua Dobbs,30.0,NWE,QB,4.0,0.0,0,7.0,10.0,70.0,65.0,0.0,0.0,0.0,0.0,3.0,30.0,23.0,6.5,6.5,9.3,16.3,87.5,72.4,0.0,0.0,0.0,6.5,6.5,0.0,0.0,0,DobbJo00,175.0,30.0,NWE,QB,4.0,0.0,10.0,-5.0,0.0,0.0,0.0,2.0,-0.5,-1.3,2.5,0.0,0,DobbJo00,503.0,30.0,NWE,QB,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DobbJo00,0,Elite
90.0,Joshua Karty,23.0,LAR,K,8.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,KartJo00,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Elite
0.0,Josiah Deguara,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,386.0,28.0,ARI,TE,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DeguJo00,374.0,28.0,ARI,TE,12.0,2.0,5.0,3.0,21.0,7.0,1.0,2.0,60.0,8.0,0.3,1.8,60.0,4.2,0.0,0,DeguJo00,0,Elite
0.0,JuJu Smith-Schuster,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,540.0,29.0,KAN,WR,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SmitJu00,135.0,29.0,KAN,WR,17.0,12.0,45.0,33.0,345.0,10.5,1.0,19.0,62.2,30.0,1.9,20.3,73.3,7.7,0.0,0,SmitJu00,0,Elite
0.0,Julian Hill,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,425.0,25.0,MIA,TE,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HillJu02,231.0,25.0,MIA,TE,14.0,11.0,20.0,15.0,140.0,9.3,0.0,6.0,50.0,20.0,1.1,10.0,75.0,7.0,0.0,0,HillJu02,0,Elite
0.0,Julius Chestnut,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,166.0,25.0,TEN,RB,17.0,0.0,11.0,40.0,0.0,4.0,45.5,27.0,3.6,2.4,0.6,0.0,0,ChesJu00,494.0,25.0,TEN,RB,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ChesJu00,0,Elite
0.0,Justice Hill,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,133.0,28.0,BAL,RB,10.0,0.0,18.0,93.0,2.0,4.0,33.3,71.0,5.2,9.3,1.8,1.0,0,HillJu00,194.0,28.0,BAL,RB,10.0,0.0,27.0,21.0,169.0,8.0,1.0,6.0,37.0,37.0,2.1,16.9,77.8,6.3,1.0,0,HillJu00,0,Elite
37.0,Justin Fields,26.0,NYJ,QB,9.0,9.0,2-7-0,128.0,204.0,62.7,1259.0,7.0,3.4,1.0,0.5,58.0,42.0,42.0,6.2,6.64,9.8,139.9,89.5,38.6,27.0,192.0,11.69,4.62,5.03,1.0,2.0,0,FielJu00,65.0,26.0,NYJ,QB,9.0,9.0,71.0,383.0,4.0,26.0,57.7,43.0,5.4,42.6,7.9,4.0,0,FielJu00,504.0,26.0,NYJ,QB,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,FielJu00,0,Elite
9.0,Justin Herbert,27.0,LAC,QB,16.0,16.0,11-5-0,340.0,512.0,66.4,3727.0,26.0,5.1,13.0,2.5,175.0,47.2,60.0,7.3,7.15,11.0,232.9,94.1,60.7,54.0,301.0,9.54,6.05,5.94,3.0,3.0,PB,HerbJu00,58.0,27.0,LAC,QB,16.0,16.0,83.0,498.0,2.0,34.0,57.8,41.0,6.0,31.1,5.2,7.0,PB,HerbJu00,514.0,27.0,LAC,QB,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,PB,HerbJu00,0,Elite
0.0,Justin Jefferson,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,271.0,26.0,MIN,WR,17.0,17.0,2.0,7.0,0.0,0.0,50.0,4.0,3.5,0.4,0.1,0.0,0,JeffJu00,13.0,26.0,MIN,WR,17.0,17.0,141.0,84.0,1048.0,12.5,2.0,47.0,46.1,50.0,4.9,61.6,59.6,7.4,0.0,0,JeffJu00,0,Elite
0.0,Justin Watson,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,573.0,29.0,HOU,WR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,WatsJu01,393.0,29.0,HOU,WR,3.0,0.0,4.0,3.0,30.0,10.0,0.0,1.0,50.0,15.0,1.0,10.0,75.0,7.5,0.0,0,WatsJu01,0,Elite
0.0,Juwan Johnson,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,437.0,29.0,NOR,TE,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,JohnJu02,22.0,29.0,NOR,TE,17.0,10.0,102.0,77.0,889.0,11.5,3.0,41.0,59.8,52.0,4.5,52.3,75.5,8.7,2.0,0,JohnJu02,0,Elite
0.0,KaVontae Turpin,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,140.0,29.0,DAL,WR,15.0,2.0,17.0,89.0,0.0,3.0,70.6,25.0,5.2,5.9,1.1,1.0,AP-2,TurpKa00,171.0,29.0,DAL,WR,15.0,2.0,38.0,26.0,396.0,15.2,2.0,16.0,52.6,86.0,1.7,26.4,68.4,10.4,1.0,AP-2,TurpKa00,0,Elite
0.0,Kaleb Johnson,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,110.0,22.0,PIT,RB,10.0,0.0,28.0,69.0,0.0,2.0,25.0,9.0,2.5,6.9,2.8,1.0,0,JohnKa03,449.0,22.0,PIT,RB,10.0,0.0,2.0,1.0,9.0,9.0,0.0,0.0,50.0,9.0,0.1,0.9,50.0,4.5,1.0,0,JohnKa03,0,Elite
0.0,Kalel Mullings,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,248.0,23.0,TEN,RB,9.0,0.0,3.0,7.0,0.0,2.0,66.7,4.0,2.3,0.8,0.3,0.0,0,MullKa00,548.0,23.0,TEN,RB,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,MullKa00,0,Elite
0.0,Kalif Raymond,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,282.0,31.0,DET,WR,15.0,3.0,2.0,19.0,0.0,1.0,100.0,10.0,9.5,1.3,0.1,0.0,0,RaymKa00,183.0,31.0,DET,WR,15.0,3.0,30.0,24.0,289.0,12.0,1.0,14.0,63.3,30.0,1.6,19.3,80.0,9.6,0.0,0,RaymKa00,0,Elite
0.0,Kameron Johnson,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,273.0,23.0,TAM,WR,17.0,0.0,2.0,13.0,0.0,1.0,50.0,11.0,6.5,0.8,0.1,2.0,0,JohnKa01,356.0,23.0,TAM,WR,17.0,0.0,7.0,4.0,64.0,16.0,1.0,3.0,42.9,34.0,0.2,3.8,57.1,9.1,2.0,0,JohnKa01,0,Elite
0.0,Kareem Hunt,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29.0,30.0,KAN,RB,17.0,4.0,163.0,611.0,8.0,55.0,57.1,33.0,3.7,35.9,9.6,2.0,0,HuntKa00,213.0,30.0,KAN,RB,17.0,4.0,25.0,18.0,143.0,7.9,1.0,8.0,44.0,22.0,1.1,8.4,72.0,5.7,2.0,0,HuntKa00,0,Elite
0.0,Kayshon Boutte,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,360.0,23.0,NWE,WR,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BoutKa00,125.0,23.0,NWE,WR,14.0,10.0,46.0,33.0,551.0,16.7,6.0,27.0,69.6,39.0,2.4,39.4,71.7,12.0,0.0,0,BoutKa00,0,Elite
0.0,Ke'Shawn Williams,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,286.0,24.0,CIN,WR,3.0,0.0,2.0,10.0,0.0,0.0,50.0,9.0,5.0,3.3,0.7,0.0,0,WillKe08,472.0,24.0,CIN,WR,3.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,0.3,1.7,100.0,5.0,0.0,0,WillKe08,0,Elite
0.0,KeAndre Lambert-Smith,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,455.0,24.0,LAC,WR,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,LambKe01,345.0,24.0,LAC,WR,10.0,2.0,12.0,5.0,51.0,10.2,1.0,3.0,33.3,18.0,0.5,5.1,41.7,4.3,0.0,0,LambKe01,0,Elite
0.0,Keaton Mitchell,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,72.0,23.0,BAL,RB,13.0,0.0,59.0,341.0,1.0,16.0,54.2,55.0,5.8,26.2,4.5,1.0,0,MitcKe01,299.0,23.0,BAL,RB,13.0,0.0,12.0,9.0,63.0,7.0,0.0,2.0,41.7,17.0,0.7,4.8,75.0,5.3,1.0,0,MitcKe01,0,Elite
100.0,Kedon Slovis,24.0,ARI,QB,2.0,0.0,0,1.0,2.0,50.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,-1.0,56.2,0.3,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0,SlovKe00,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Elite
0.0,Keenan Allen,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,340.0,33.0,LAC,WR,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,AlleKe00,16.0,33.0,LAC,WR,17.0,3.0,122.0,81.0,777.0,9.6,4.0,49.0,54.9,31.0,4.8,45.7,66.4,6.4,2.0,0,AlleKe00,0,Elite
0.0,Keleki Latu,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,457.0,23.0,BUF,TE,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,LatuKe00,358.0,23.0,BUF,TE,5.0,0.0,4.0,4.0,35.0,8.8,0.0,3.0,75.0,14.0,0.8,7.0,100.0,8.8,0.0,0,LatuKe00,0,Elite
