Rk,player,age,team,pos,G,GS,QBrec,Cmp,Att,Cmp%,pass_yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards,Player-additional,Rk_rush,age_rush,team_rush,pos_rush,G_rush,GS_rush,Att_rush,rush_yds,TD_rush,1D_rush,Succ%_rush,Lng_rush,Y/A_rush,Y/G_rush,A/G,Fmb,Awards_rush,-9999,Rk_rec,age_rec,team_rec,pos_rec,G_rec,GS_rec,Tgt,Rec,rec_yds,Y/R,TD_rec,1D_rec,Succ%_rec,Lng_rec,R/G,Y/G_rec,Ctch%,Y/Tgt,Fmb_rec,Awards_rec,-9999_rec,Total_Yards,score,pct_rank,Season_Label
0.0,Ricky Pearsall,25.0,SFO,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,281.0,25.0,SFO,WR,9.0,9.0,2.0,-2.0,0.0,0.0,0.0,2.0,-1.0,-0.2,0.2,0.0,0,PearRi00,112.0,25.0,SFO,WR,9.0,9.0,53.0,36.0,528.0,14.7,0.0,28.0,60.4,45.0,4.0,58.7,67.9,10.0,0.0,0,PearRi00,526.0,528.0,0.8076923076923077,Good
0.0,Rico Dowdle,27.0,CAR,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.0,27.0,CAR,RB,17.0,11.0,236.0,1076.0,6.0,51.0,47.9,53.0,4.6,63.3,13.9,2.0,0,DowdRi01,97.0,27.0,CAR,RB,17.0,11.0,50.0,39.0,297.0,7.6,1.0,14.0,46.0,36.0,2.3,17.5,78.0,5.9,2.0,0,DowdRi01,1373.0,1373.0,0.9273743016759777,Elite
77.0,Rigoberto Sanchez,31.0,IND,P,17.0,0.0,0,1.0,1.0,100.0,16.0,0.0,0.0,0.0,0.0,1.0,100.0,16.0,16.0,16.0,16.0,0.9,118.7,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0,SancRi00,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16.0,0.0,0.5833333333333334,Good
51.0,Riley Leonard,23.0,IND,QB,5.0,1.0,0-1-0,39.0,67.0,58.2,415.0,2.0,3.0,3.0,4.5,18.0,30.4,66.0,6.2,4.78,10.6,83.0,67.7,72.8,2.0,17.0,2.9,5.77,4.39,0.0,0.0,0,LeonRi02,207.0,23.0,IND,QB,5.0,1.0,6.0,27.0,2.0,4.0,66.7,11.0,4.5,5.4,1.2,2.0,0,LeonRi02,531.0,23.0,IND,QB,5.0,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,-3.0,0.0,-0.6,0.0,0.0,2.0,0,LeonRi02,439.0,415.0,0.2897196261682243,Underperformed
0.0,Robbie Chosen,32.0,WAS,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,374.0,32.0,WAS,WR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AndeRo04,341.0,32.0,WAS,WR,3.0,0.0,9.0,5.0,53.0,10.6,0.0,2.0,22.2,17.0,1.7,17.7,55.6,5.9,0.0,0,AndeRo04,53.0,53.0,0.22435897435897437,Underperformed
0.0,Robert Tonyan,31.0,KAN,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,557.0,31.0,KAN,TE,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,TonyRo00,468.0,31.0,KAN,TE,17.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.1,100.0,1.0,0.0,0,TonyRo00,1.0,1.0,0.03873239436619718,Underperformed
0.0,Rodney Thomas II,27.0,IND,S,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,330.0,27.0,IND,S,17.0,0.0,1.0,3.0,0.0,1.0,100.0,3.0,3.0,0.2,0.1,0.0,0,ThomRo07,581.0,27.0,IND,S,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ThomRo07,3.0,0.0,0.75,Good
0.0,Roman Wilson,24.0,PIT,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,587.0,24.0,PIT,WR,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,WilsRo02,264.0,24.0,PIT,WR,13.0,4.0,21.0,12.0,166.0,13.8,2.0,7.0,47.6,45.0,0.9,12.8,57.1,7.9,1.0,0,WilsRo02,166.0,166.0,0.483974358974359,Underperformed
0.0,Rome Odunze,23.0,CHI,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,492.0,23.0,CHI,WR,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,OdunRo00,84.0,23.0,CHI,WR,12.0,12.0,90.0,44.0,661.0,15.0,6.0,37.0,45.6,37.0,3.7,55.1,48.9,7.3,0.0,0,OdunRo00,661.0,661.0,0.8621794871794872,Good
0.0,Romeo Doubs,25.0,GNB,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,390.0,25.0,GNB,WR,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,DoubRo00,57.0,25.0,GNB,WR,16.0,15.0,85.0,55.0,724.0,13.2,6.0,41.0,58.8,48.0,3.4,45.3,64.7,8.5,1.0,0,DoubRo00,724.0,724.0,0.8910256410256411,Good
0.0,Ronnie Bell,25.0,NOR,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,354.0,25.0,NOR,WR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BellRo01,399.0,25.0,NOR,WR,2.0,0.0,4.0,2.0,23.0,11.5,1.0,1.0,25.0,16.0,1.0,11.5,50.0,5.8,0.0,0,BellRo01,23.0,23.0,0.12980769230769232,Underperformed
0.0,Ronnie Rivers,26.0,LAR,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,185.0,26.0,LAR,RB,11.0,0.0,9.0,46.0,0.0,3.0,66.7,9.0,5.1,4.2,0.8,0.0,0,RiveRo01,566.0,26.0,LAR,RB,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,RiveRo01,46.0,46.0,0.31843575418994413,Underperformed
0.0,Roschon Johnson,24.0,CHI,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,274.0,24.0,CHI,RB,7.0,0.0,2.0,17.0,0.0,1.0,100.0,11.0,8.5,2.4,0.3,0.0,0,JohnRo07,523.0,24.0,CHI,RB,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,JohnRo07,17.0,17.0,0.13966480446927373,Underperformed
0.0,Ross Dwelley,30.0,DET,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,394.0,30.0,DET,TE,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DwelRo00,409.0,30.0,DET,TE,11.0,1.0,5.0,2.0,7.0,3.5,0.0,0.0,20.0,4.0,0.2,0.6,40.0,1.4,0.0,0,DwelRo00,7.0,7.0,0.12323943661971831,Underperformed
42.0,Russell Wilson,37.0,NYG,QB,6.0,3.0,0-3-0,69.0,119.0,58.0,831.0,3.0,2.5,3.0,2.5,32.0,38.0,52.0,7.0,6.35,12.0,138.5,77.4,25.7,10.0,66.0,7.75,5.93,5.35,0.0,0.0,0,WilsRu00,134.0,37.0,NYG,QB,6.0,3.0,18.0,106.0,0.0,6.0,50.0,15.0,5.9,17.7,3.0,3.0,0,WilsRu00,591.0,37.0,NYG,QB,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,WilsRu00,937.0,831.0,0.45794392523364486,Underperformed
0.0,Ryan Flournoy,26.0,DAL,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,228.0,26.0,DAL,WR,16.0,4.0,4.0,25.0,0.0,2.0,50.0,12.0,6.3,1.6,0.3,0.0,0,FlouRy00,93.0,26.0,DAL,WR,16.0,4.0,56.0,40.0,475.0,11.9,4.0,29.0,58.9,46.0,2.5,29.7,71.4,8.5,0.0,0,FlouRy00,500.0,475.0,0.7788461538461539,Good
0.0,Ryan Miller,25.0,TAM,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,477.0,25.0,TAM,WR,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,MillRy01,427.0,25.0,TAM,WR,13.0,3.0,4.0,2.0,34.0,17.0,1.0,1.0,25.0,20.0,0.2,2.6,50.0,8.5,0.0,0,MillRy01,34.0,34.0,0.16346153846153846,Underperformed
0.0,Sal Cannella,29.0,CLE,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,371.0,29.0,CLE,TE,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CannSa00,403.0,29.0,CLE,TE,2.0,0.0,5.0,2.0,11.0,5.5,0.0,1.0,20.0,6.0,1.0,5.5,40.0,2.2,0.0,0,CannSa00,11.0,11.0,0.15140845070422534,Underperformed
5.0,Sam Darnold,28.0,SEA,QB,17.0,17.0,14-3-0,323.0,477.0,67.7,4048.0,25.0,5.2,14.0,2.9,178.0,50.0,67.0,8.5,8.21,12.5,238.1,99.1,56.0,27.0,186.0,5.36,7.66,7.4,2.0,4.0,PB,DarnSa00,102.0,28.0,SEA,QB,17.0,17.0,35.0,95.0,0.0,10.0,40.0,24.0,2.7,5.6,2.1,11.0,PB,DarnSa00,501.0,28.0,SEA,QB,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,PB,DarnSa00,4143.0,4048.0,0.9626168224299065,Elite
0.0,Sam LaPorta,24.0,DET,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,456.0,24.0,DET,TE,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,LaPoSa01,94.0,24.0,DET,TE,9.0,9.0,49.0,40.0,489.0,12.2,3.0,23.0,69.4,40.0,4.4,54.3,81.6,10.0,0.0,0,LaPoSa01,489.0,489.0,0.8485915492957746,Good
0.0,Samaje Perine,30.0,CIN,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,57.0,30.0,CIN,RB,15.0,2.0,84.0,382.0,3.0,32.0,57.1,32.0,4.5,25.5,5.6,3.0,0,PeriSa00,222.0,30.0,CIN,RB,15.0,2.0,21.0,17.0,87.0,5.1,0.0,5.0,42.9,16.0,1.1,5.8,81.0,4.1,3.0,0,PeriSa00,469.0,469.0,0.7150837988826816,Good
0.0,Samori Toure,27.0,NOR,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,558.0,27.0,NOR,WR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,TourSa00,469.0,27.0,NOR,WR,1.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,33.3,1.0,0.0,0,TourSa00,3.0,3.0,0.035256410256410256,Underperformed
0.0,Saquon Barkley,28.0,PHI,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.0,28.0,PHI,RB,16.0,16.0,280.0,1140.0,7.0,48.0,46.1,65.0,4.1,71.3,17.5,1.0,0,BarkSa00,104.0,28.0,PHI,RB,16.0,16.0,50.0,37.0,273.0,7.4,2.0,11.0,36.0,47.0,2.3,17.1,74.0,5.5,1.0,0,BarkSa00,1413.0,1413.0,0.9441340782122905,Elite
0.0,Savion Williams,24.0,GNB,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,171.0,24.0,GNB,WR,12.0,0.0,11.0,37.0,0.0,1.0,36.4,16.0,3.4,3.1,0.9,1.0,0,WillSa01,292.0,24.0,GNB,WR,12.0,0.0,10.0,10.0,78.0,7.8,1.0,3.0,50.0,33.0,0.8,6.5,100.0,7.8,1.0,0,WillSa01,115.0,78.0,0.3108974358974359,Underperformed
0.0,Scott Matlock,25.0,LAC,FB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,468.0,25.0,LAC,FB,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,MatlSc00,360.0,25.0,LAC,FB,16.0,8.0,4.0,4.0,12.0,3.0,1.0,1.0,75.0,5.0,0.3,0.8,100.0,3.0,0.0,0,MatlSc00,12.0,12.0,0.5,Good
0.0,Scott Miller,28.0,PIT,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,478.0,28.0,PIT,WR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,MillSc01,298.0,28.0,PIT,WR,13.0,0.0,14.0,9.0,62.0,6.9,0.0,4.0,42.9,15.0,0.7,4.8,64.3,4.4,0.0,0,MillSc01,62.0,62.0,0.2419871794871795,Underperformed
0.0,Sean Tucker,24.0,TAM,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56.0,24.0,TAM,RB,17.0,0.0,86.0,320.0,7.0,22.0,47.7,43.0,3.7,18.8,5.1,2.0,0,TuckSe00,312.0,24.0,TAM,RB,17.0,0.0,11.0,8.0,34.0,4.3,1.0,1.0,18.2,28.0,0.5,2.0,72.7,3.1,2.0,0,TuckSe00,354.0,354.0,0.6256983240223464,Good
64.0,Shane Buechele,27.0,KAN,QB,1.0,0.0,0,7.0,14.0,50.0,88.0,0.0,0.0,0.0,0.0,4.0,21.1,51.0,6.3,6.29,12.6,88.0,69.9,5.6,5.0,22.0,26.32,3.47,3.47,0.0,0.0,0,BuecSh00,291.0,27.0,KAN,QB,1.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,0,BuecSh00,490.0,27.0,KAN,QB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BuecSh00,92.0,88.0,0.16822429906542055,Underperformed
0.0,Shane Zylstra,29.0,DET,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,596.0,29.0,DET,TE,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ZylsSh00,395.0,29.0,DET,TE,6.0,3.0,5.0,3.0,20.0,6.7,0.0,1.0,20.0,11.0,0.5,3.3,60.0,4.0,0.0,0,ZylsSh00,20.0,20.0,0.24647887323943662,Underperformed
35.0,Shedeur Sanders,23.0,CLE,QB,8.0,7.0,3-4-0,120.0,212.0,56.6,1400.0,7.0,3.3,10.0,4.7,54.0,34.5,66.0,6.6,5.14,11.7,175.0,68.1,18.9,23.0,164.0,9.79,5.26,3.94,1.0,1.0,0,SandSh00,125.0,23.0,CLE,QB,8.0,7.0,21.0,169.0,1.0,7.0,66.7,16.0,8.0,21.1,2.6,2.0,0,SandSh00,570.0,23.0,CLE,QB,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,SandSh00,1569.0,1400.0,0.5233644859813084,Good
0.0,Shedrick Jackson,26.0,LVR,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,304.0,26.0,LVR,WR,5.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.6,0.2,0.0,0,JackSh01,355.0,26.0,LVR,WR,5.0,0.0,5.0,4.0,56.0,14.0,1.0,2.0,40.0,25.0,0.8,11.2,80.0,11.2,0.0,0,JackSh01,59.0,56.0,0.23717948717948717,Underperformed
0.0,Sione Vaki,24.0,DET,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,332.0,24.0,DET,RB,11.0,0.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.4,0.1,0.0,0,VakiSi00,585.0,24.0,DET,RB,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,VakiSi00,4.0,4.0,0.07541899441340782,Underperformed
0.0,Skyy Moore,25.0,SFO,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,279.0,25.0,SFO,WR,17.0,0.0,2.0,11.0,0.0,1.0,50.0,10.0,5.5,0.6,0.1,1.0,0,MoorSk01,347.0,25.0,SFO,WR,17.0,0.0,7.0,5.0,87.0,17.4,0.0,5.0,71.4,23.0,0.3,5.1,71.4,12.4,1.0,0,MoorSk01,98.0,87.0,0.33814102564102566,Underperformed
0.0,Spencer Anderson,25.0,PIT,OL,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,341.0,25.0,PIT,OL,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AndeSp00,437.0,25.0,PIT,OL,17.0,7.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,0.1,0.2,100.0,4.0,0.0,0,AndeSp00,4.0,4.0,1.0,Elite
34.0,Spencer Rattler,25.0,NOR,QB,9.0,8.0,1-7-0,174.0,257.0,67.7,1586.0,8.0,3.1,5.0,1.9,74.0,43.3,87.0,6.2,5.92,9.1,176.2,86.5,50.0,18.0,104.0,6.55,5.39,5.15,0.0,0.0,0,RattSp00,106.0,25.0,NOR,QB,9.0,8.0,31.0,167.0,0.0,17.0,74.2,15.0,5.4,18.6,3.4,4.0,0,RattSp00,460.0,25.0,NOR,QB,9.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,50.0,0.0,4.0,0,RattSp00,1753.0,1586.0,0.5327102803738317,Good
0.0,Stefon Diggs,32.0,NWE,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,387.0,32.0,NWE,WR,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DiggSt00,12.0,32.0,NWE,WR,17.0,17.0,102.0,85.0,1013.0,11.9,4.0,51.0,68.6,34.0,5.0,59.6,83.3,9.9,0.0,0,DiggSt00,1013.0,1013.0,0.9551282051282052,Elite
0.0,Sterling Shepard,32.0,TAM,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,232.0,32.0,TAM,WR,13.0,2.0,4.0,19.0,0.0,1.0,75.0,11.0,4.8,1.5,0.3,1.0,0,ShepSt00,99.0,32.0,TAM,WR,13.0,2.0,53.0,39.0,371.0,9.5,1.0,18.0,45.3,36.0,3.0,28.5,73.6,7.0,1.0,0,ShepSt00,390.0,371.0,0.7243589743589743,Good
0.0,Steven Sims,28.0,ARI,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,532.0,28.0,ARI,WR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SimsSt00,573.0,28.0,ARI,WR,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SimsSt00,0.0,0.0,0.017628205128205128,Underperformed
0.0,Stone Smartt,27.0,NYJ,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,537.0,27.0,NYJ,TE,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SmarSt00,323.0,27.0,NYJ,TE,15.0,1.0,9.0,7.0,52.0,7.4,0.0,3.0,55.6,17.0,0.5,3.5,77.8,5.8,0.0,0,SmarSt00,52.0,52.0,0.4225352112676056,Underperformed
0.0,T.J. Hockenson,28.0,MIN,TE,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,300.0,28.0,MIN,TE,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0,HockTJ00,62.0,28.0,MIN,TE,15.0,15.0,66.0,51.0,438.0,8.6,3.0,22.0,48.5,29.0,3.4,29.2,77.3,6.6,0.0,0,HockTJ00,438.0,438.0,0.823943661971831,Good
0.0,Tahj Brooks,23.0,CIN,RB,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,142.0,23.0,CIN,RB,16.0,0.0,16.0,45.0,0.0,1.0,31.3,7.0,2.8,2.8,1.0,0.0,0,BrooTa00,439.0,23.0,CIN,RB,16.0,0.0,2.0,1.0,9.0,9.0,0.0,0.0,50.0,9.0,0.1,0.6,50.0,4.5,0.0,0,BrooTa00,54.0,54.0,0.33798882681564246,Underperformed
0.0,Tahj Washington,24.0,MIA,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,571.0,24.0,MIA,WR,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,WashTa00,392.0,24.0,MIA,WR,6.0,1.0,5.0,3.0,37.0,12.3,0.0,1.0,40.0,19.0,0.5,6.2,60.0,7.4,1.0,0,WashTa00,37.0,37.0,0.17467948717948717,Underperformed
0.0,Tai Felton,22.0,MIN,WR,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,400.0,22.0,MIN,WR,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FeltTa00,377.0,22.0,MIN,WR,17.0,0.0,3.0,3.0,25.0,8.3,0.0,2.0,66.7,10.0,0.2,1.5,100.0,8.3,0.0,0,FeltTa00,25.0,25.0,0.13942307692307693,Underperformed
